,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,P_ID,Group_ID,Deck,Cabin_No,Side
5528,Earth,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Ambert Woody,1.0,5890,01,G,955,S
5529,Earth,True,PSO J318.5-22,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Bony Steeletters,1.0,5891,01,G,955,P
5530,Earth,True,PSO J318.5-22,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabrin Navages,1.0,5894,01,G,957,S
5531,Europa,,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5897,01,C,221,S
5532,Earth,True,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Lolas Dickley,1.0,5898,01,G,958,S
5533,Mars,True,TRAPPIST-1e,62.0,0.0,0.0,0.0,0.0,0.0,0.0,Forms Nutca,1.0,5900,01,F,1220,P
5534,Mars,True,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Fispot Nutca,1.0,5900,02,F,1220,P
5535,Mars,True,TRAPPIST-1e,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Gonut Nutca,1.0,5900,03,F,1220,P
5536,Earth,False,55 Cancri e,15.0,0.0,0.0,40.0,0.0,0.0,839.0,Kennie Castannison,0.0,5901,01,F,1221,P
5537,Mars,False,PSO J318.5-22,34.0,0.0,162.0,0.0,690.0,28.0,0.0,Igrish Win,0.0,5902,01,D,177,S
5538,Earth,False,TRAPPIST-1e,34.0,0.0,223.0,0.0,13.0,514.0,41.0,Vivia Doughan,0.0,5903,01,E,376,P
5539,Earth,False,TRAPPIST-1e,23.0,0.0,16.0,687.0,1.0,1.0,0.0,Elindy Byerry,1.0,5905,01,G,959,S
5540,Earth,False,,51.0,0.0,0.0,0.0,207.0,347.0,262.0,Dwin Santin,0.0,5906,01,G,957,P
5541,Earth,True,PSO J318.5-22,63.0,0.0,0.0,0.0,0.0,0.0,0.0,Winia Jarvey,1.0,5907,01,G,960,S
5542,Earth,False,TRAPPIST-1e,42.0,0.0,84.0,392.0,300.0,0.0,0.0,Paulia Brooker,1.0,5908,01,F,1126,S
5543,Earth,False,55 Cancri e,19.0,0.0,0.0,716.0,0.0,0.0,0.0,Luisy Fryan,1.0,5909,01,F,1127,S
5544,Earth,True,TRAPPIST-1e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Anda Fryan,1.0,5909,02,G,961,S
5545,Earth,True,55 Cancri e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Holey Fryan,1.0,5909,03,G,961,S
5546,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Dianya Joycerton,1.0,5912,01,G,963,S
5547,Europa,False,TRAPPIST-1e,36.0,0.0,0.0,6.0,0.0,1.0,1407.0,Beidus Peterive,0.0,5913,01,D,185,P
5548,Earth,False,TRAPPIST-1e,32.0,0.0,0.0,0.0,39.0,0.0,749.0,Garion Mcneiley,0.0,5915,01,E,382,S
5549,Earth,False,,19.0,0.0,2.0,3.0,450.0,204.0,0.0,Marky Meltonway,1.0,5916,01,E,383,S
5550,Europa,False,55 Cancri e,26.0,0.0,0.0,2427.0,15.0,5.0,0.0,Phonons Heracker,1.0,5919,01,A,55,P
5551,Earth,False,TRAPPIST-1e,33.0,0.0,48.0,94.0,756.0,308.0,0.0,Celina Buckeenez,0.0,5920,01,F,1223,P
5552,Earth,True,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Vandy Campson,1.0,5921,01,G,959,P
5553,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,0.0,859.0,62.0,0.0,Brance Campson,0.0,5921,02,F,1224,P
5554,Earth,False,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Elia Bairdyork,0.0,5922,01,G,960,P
5555,Mars,True,55 Cancri e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Oafron Batte,1.0,5923,01,F,1129,S
5556,Earth,False,TRAPPIST-1e,51.0,0.0,152.0,55.0,25.0,74.0,289.0,Nelley Brantuarez,0.0,5924,01,F,1225,P
5557,Europa,False,TRAPPIST-1e,29.0,0.0,0.0,1644.0,0.0,0.0,3780.0,Anchird Rotter,0.0,5925,01,B,226,S
5558,Europa,False,TRAPPIST-1e,16.0,0.0,0.0,2002.0,0.0,96.0,69.0,Medib Rotter,1.0,5925,02,B,226,S
5559,Europa,False,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,241.0,4757.0,Tark Rotter,0.0,5925,03,B,226,S
5560,Europa,False,55 Cancri e,24.0,0.0,0.0,2421.0,0.0,725.0,2300.0,Duhrak Sysilstict,0.0,5927,01,B,201,P
5561,Europa,False,,23.0,0.0,0.0,109.0,0.0,4810.0,25.0,Naviton Sysilstict,0.0,5927,02,B,201,P
5562,Europa,True,55 Cancri e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Kraban Sysilstict,1.0,5927,03,B,201,P
5563,Europa,,55 Cancri e,49.0,0.0,0.0,1264.0,0.0,5474.0,104.0,Alcoran Sysilstict,0.0,5927,04,B,201,P
5564,Europa,True,TRAPPIST-1e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Taurak Ballexy,1.0,5927,05,B,201,P
5565,Europa,False,55 Cancri e,35.0,0.0,4.0,3857.0,324.0,899.0,375.0,Grastab Sysilstict,0.0,5927,06,B,201,P
5566,Europa,False,55 Cancri e,43.0,0.0,0.0,1706.0,0.0,274.0,2056.0,Jihoton Ballexy,0.0,5927,07,B,201,P
5567,Earth,False,TRAPPIST-1e,20.0,0.0,149.0,25.0,559.0,21.0,33.0,Becca Slates,1.0,5928,01,E,377,P
5568,Europa,True,55 Cancri e,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Muonea Geakerat,1.0,5930,01,B,227,S
5569,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,1014.0,0.0,2463.0,517.0,Yildus Geakerat,0.0,5930,02,B,227,S
5570,Europa,True,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Sarich Geakerat,1.0,5930,03,B,227,S
5571,Europa,False,55 Cancri e,39.0,0.0,0.0,0.0,0.0,1854.0,171.0,Alcoran Clugeammy,0.0,5931,01,A,56,P
5572,Mars,False,TRAPPIST-1e,34.0,0.0,1547.0,485.0,97.0,59.0,0.0,Terek Gerin,0.0,5933,01,F,1131,S
5573,Earth,False,TRAPPIST-1e,29.0,0.0,89.0,1725.0,1.3333333333333333,0.0,3.0,Joanry Mcfaddenson,1.0,5934,01,G,962,P
5574,Earth,False,55 Cancri e,14.0,0.0,0.0,0.0,52.0,0.0,0.0,Melvia Floydendley,1.0,5938,01,E,384,S
5575,Earth,True,TRAPPIST-1e,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Blancy Floydendley,1.0,5938,02,G,967,S
5576,,False,TRAPPIST-1e,30.0,0.0,628.0,0.0,544.0,0.0,126.0,Life Queke,0.0,5939,01,E,385,S
5577,Earth,False,TRAPPIST-1e,53.333333333333336,0.0,72.0,914.0,0.0,0.0,7.0,,1.0,5941,01,E,386,S
5578,Earth,True,PSO J318.5-22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Alber Kerristicey,1.0,5944,01,G,969,S
5579,Earth,True,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Lavey Morez,1.0,5945,01,G,970,S
5580,Earth,True,55 Cancri e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanard Flynner,1.0,5945,02,G,970,S
5581,Earth,False,PSO J318.5-22,47.0,0.0,163.0,2.0,11.0,593.0,0.0,Alancy Morez,1.0,5945,03,G,970,S
5582,Mars,False,TRAPPIST-1e,19.0,0.0,300.0,5.0,642.0,0.0,0.0,Tyog Mille,0.0,5946,01,E,387,S
5583,Europa,True,TRAPPIST-1e,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Kitauva Stment,1.0,5947,01,E,388,S
5584,Mars,False,TRAPPIST-1e,19.0,0.0,758.0,425.0,0.0,0.0,0.0,Cin Shbre,0.0,5949,01,D,180,S
5585,Mars,True,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Burs Shbre,1.0,5949,02,F,1132,S
5586,Earth,False,TRAPPIST-1e,32.0,0.0,1250.6666666666667,5.0,0.0,64.0,0.0,Therry Fowlesterez,0.0,5950,01,E,378,P
5587,Earth,False,55 Cancri e,21.0,0.0,423.0,0.0,172.0,0.0,42.0,Patoya Landolphrey,0.0,5951,01,F,1133,S
5588,Mars,,55 Cancri e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Rants Giba,1.0,5952,01,F,1134,S
5589,Mars,False,TRAPPIST-1e,13.0,0.0,157.0,0.0,1199.0,0.0,14.0,Emoles Graie,0.0,5953,01,E,390,S
5590,Mars,False,TRAPPIST-1e,25.0,0.0,2093.0,0.0,6.0,0.0,0.0,Lift Port,0.0,5954,01,E,391,S
5591,Mars,False,TRAPPIST-1e,33.0,0.0,836.0,0.0,155.0,31.0,0.0,Hon Sturt,0.0,5955,01,E,392,S
5592,Mars,False,TRAPPIST-1e,27.0,0.0,1379.0,0.0,414.0,0.0,805.0,Frohs Sturt,0.0,5955,02,F,1135,S
5593,Earth,False,TRAPPIST-1e,21.0,0.0,12.0,0.0,0.0,1658.0,0.0,Hard Kramosley,0.0,5956,01,E,379,P
5594,Europa,True,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Arrain Chuble,1.0,5957,01,B,203,P
5595,Europa,True,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Zedark Chuble,1.0,5957,02,B,203,P
5596,Europa,False,55 Cancri e,58.0,1.0,2.0,3862.0,0.0,1482.0,73.0,Markard Chuble,0.0,5957,03,B,203,P
5597,Europa,False,TRAPPIST-1e,29.0,0.0,1.0,2809.0,97.0,61.0,1227.0,Schabik Praugnox,0.0,5959,01,D,181,S
5598,Europa,True,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Dabik Praugnox,1.0,5959,02,D,181,S
5599,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,4780.0,1761.0,1.0,247.0,Eltares Dister,1.0,5960,01,C,222,S
5600,Europa,False,TRAPPIST-1e,29.0,0.0,3215.0,1211.0,4.0,7.0,417.0,Aliakan Dister,1.0,5960,02,C,222,S
5601,Europa,True,55 Cancri e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Merabik Dister,1.0,5960,03,C,222,S
5602,Mars,False,55 Cancri e,23.0,0.0,112.0,1184.0,143.0,2.0,585.0,Poloos Bane,0.0,5963,01,F,1228,P
5603,Earth,False,TRAPPIST-1e,22.0,0.0,0.0,40.0,689.0,0.0,79.0,Ricke Beckerson,1.0,5965,01,G,964,P
5604,Earth,True,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonald Duranks,1.0,5967,01,G,965,P
5605,Earth,False,TRAPPIST-1e,38.0,0.0,0.0,784.0,0.0,0.0,0.0,Ebonya Duranks,1.0,5967,02,G,965,P
5606,Earth,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Britta Duranks,0.0,5967,03,G,965,P
5607,Earth,False,TRAPPIST-1e,26.0,0.0,17.0,0.0,0.0,49.0,867.0,Hanry Dayers,0.0,5968,01,F,1229,P
5608,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Janney Reenez,1.0,5969,01,G,972,S
5609,Earth,False,55 Cancri e,37.0,0.0,0.0,698.0,0.0,0.0,6.0,Lardy Reenez,0.0,5969,02,F,1137,S
5610,Earth,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Vine Reenez,1.0,5969,03,G,972,S
5611,Europa,True,55 Cancri e,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5970,01,B,229,S
5612,Mars,False,TRAPPIST-1e,47.0,0.0,448.0,0.0,891.0,0.0,235.0,Jayrin Kinad,0.0,5971,01,F,1230,P
5613,Earth,False,TRAPPIST-1e,34.0,0.0,0.0,11.0,610.0,591.0,769.0,Elody Kiddley,1.0,5972,01,F,1138,S
5614,Mars,False,TRAPPIST-1e,43.0,0.0,1086.0,4.0,202.0,401.0,0.0,,0.0,5973,01,F,1139,S
5615,Mars,True,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Cricks Manda,1.0,5974,01,D,186,P
5616,Europa,True,55 Cancri e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Pherkab Sageng,1.0,5975,01,E,380,P
5617,Mars,False,TRAPPIST-1e,33.0,0.0,3090.0,0.0,808.0,0.0,0.0,Mits Mane,0.0,5976,01,D,182,S
5618,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Atonea Inesely,1.0,5977,01,B,230,S
5619,Europa,False,55 Cancri e,57.0,0.0,200.0,9.0,0.0,375.0,24133.0,,0.0,5977,02,B,230,S
5620,Europa,False,TRAPPIST-1e,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Alhaula Inesely,1.0,5977,03,B,230,S
5621,Europa,False,TRAPPIST-1e,46.0,0.0,0.0,3259.0,761.0,4423.0,0.0,Halla Porkilte,0.0,5977,04,B,230,S
5622,Europa,False,55 Cancri e,19.0,0.0,0.0,0.0,0.0,2.0,9.0,Alatrin Trallect,1.0,5980,01,C,223,S
5623,Mars,False,TRAPPIST-1e,27.0,0.0,441.0,0.0,397.0,471.0,0.0,Harz Quart,0.0,5981,01,F,1140,S
5624,,False,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Quid Quart,1.0,5981,02,F,1140,S
5625,Mars,False,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cark Quart,1.0,5981,03,F,1140,S
5626,Mars,False,TRAPPIST-1e,25.0,1.0,1442.0,0.0,0.0,0.0,13.0,Squars Knike,0.0,5983,01,F,1233,P
5627,Mars,True,TRAPPIST-1e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Allots Knike,1.0,5983,02,F,1233,P
5628,Mars,False,PSO J318.5-22,38.0,0.0,1208.0,0.0,13.0,38.0,0.0,Gech Kin,1.0,5984,01,D,187,P
5629,Mars,False,TRAPPIST-1e,24.0,0.0,555.0,0.0,618.0,0.0,0.0,Ale Kin,0.0,5984,02,E,381,P
5630,Earth,False,TRAPPIST-1e,24.0,0.0,276.0,0.0,0.0,0.0,489.0,Judya Wooterston,1.0,5985,01,F,1234,P
5631,Europa,,TRAPPIST-1e,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Zubeneb Flesping,1.0,5986,01,D,188,P
5632,Earth,False,TRAPPIST-1e,29.0,0.0,0.0,5.0,6.0,0.0,160.66666666666666,Searla Stannondez,1.0,5987,01,G,973,S
5633,Mars,False,55 Cancri e,44.0,0.0,2956.0,0.0,10.0,12.0,692.0,Aard Curle,0.0,5988,01,F,1235,P
5634,,False,TRAPPIST-1e,20.0,0.0,0.0,0.0,49.0,703.0,0.0,Darrie Holcompton,0.0,5989,01,F,1141,S
5635,Earth,True,TRAPPIST-1e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Lynnon Castannison,1.0,5990,01,G,974,S
5636,Europa,False,55 Cancri e,26.0,0.0,0.0,9641.0,51.0,224.0,2428.0,Minoton Cralinal,1.0,5991,01,C,224,S
5637,Earth,True,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Yolas Bowenasey,1.0,5992,01,G,975,S
5638,Mars,True,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Jetax Jaf,1.0,5993,01,E,394,S
5639,Earth,False,55 Cancri e,23.0,0.0,94.0,132.0,0.0,967.0,5.0,Emilla Kerristicey,0.0,5994,01,F,1236,P
5640,Earth,True,PSO J318.5-22,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Raque Burtiz,1.0,5995,01,G,967,P
5641,Earth,False,TRAPPIST-1e,30.0,0.0,477.0,0.0,8.0,0.0,323.0,Mara Haydenzier,1.0,5998,01,G,977,S
5642,Earth,False,TRAPPIST-1e,32.0,0.0,0.0,104.0,2.0,0.0,801.0,Becca Hermane,1.0,5999,01,G,968,P
5643,Mars,False,TRAPPIST-1e,19.0,0.0,781.0,0.0,295.0,613.0,0.0,Forms Bart,0.0,6000,01,,,
5644,Mars,False,TRAPPIST-1e,41.0,0.0,1.0,0.0,808.0,0.0,0.0,Rhex Bart,0.0,6000,02,D,189,P
5645,Earth,True,TRAPPIST-1e,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Greggy Coolez,0.0,6001,01,G,969,P
5646,Earth,False,TRAPPIST-1e,36.0,0.0,9.0,247.0,0.0,482.0,16.0,Delley Spencervan,0.0,6003,01,G,970,P
5647,Mars,True,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Popow Meate,1.0,6004,01,F,1143,S
5648,Europa,False,55 Cancri e,45.0,1.0,1017.0,3863.0,0.0,601.0,3999.0,Okulam Monpreery,0.0,6006,01,D,190,P
5649,Europa,True,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulaos Monpreery,1.0,6006,02,D,190,P
5650,Earth,True,,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonard Kochroeders,1.0,6007,01,G,971,P
5651,Earth,False,PSO J318.5-22,24.0,0.0,0.0,73.0,617.0,0.0,0.0,Raceky Cookson,1.0,6008,01,F,1238,P
5652,Earth,True,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Race Harley,1.0,6010,01,G,979,S
5653,Earth,False,TRAPPIST-1e,58.0,0.0,0.0,0.0,0.0,1989.0,18.0,Kurta Hoodgers,0.0,6011,01,F,1239,P
5654,Earth,False,TRAPPIST-1e,13.0,0.0,28.0,396.0,367.0,0.0,0.0,Heryle Hurchrisong,0.0,6014,01,E,395,S
5655,Europa,True,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulatik Demansty,1.0,6015,01,B,231,S
5656,Europa,False,55 Cancri e,25.0,0.0,140.0,4451.0,0.0,0.0,2050.0,Dyonevi Demansty,1.0,6015,02,B,231,S
5657,Earth,False,TRAPPIST-1e,24.0,0.0,718.0,0.0,265.0,302.0,384.0,Robyny Gardonadox,0.0,6016,01,E,383,P
5658,Earth,False,TRAPPIST-1e,20.0,0.0,3.0,0.0,0.0,806.0,0.0,Norahe Gardonadox,0.0,6016,02,G,973,P
5659,Mars,True,TRAPPIST-1e,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Cappe Manie,1.0,6017,01,F,1144,S
5660,Mars,True,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunk Manie,1.0,6017,02,F,1144,S
5661,Earth,False,TRAPPIST-1e,34.333333333333336,0.0,0.0,839.0,0.0,36.0,5.0,Monald Tersimpson,1.0,6019,01,F,1145,S
5662,Earth,True,55 Cancri e,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Stany Hanner,0.0,6020,01,G,974,P
5663,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dawne Hanner,0.0,6020,02,G,974,P
5664,Earth,False,TRAPPIST-1e,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Timyra Hanner,0.0,6020,03,G,974,P
5665,Earth,True,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Jimmyn Hanner,0.0,6020,04,G,974,P
5666,Earth,False,55 Cancri e,34.0,0.0,0.0,968.0,273.0,925.6666666666666,283.0,Mabela Hanner,0.0,6020,05,F,1242,P
5667,Earth,False,TRAPPIST-1e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Janita Hanner,0.0,6020,06,G,974,P
5668,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tera Hanner,0.0,6020,07,G,974,P
5669,Earth,False,TRAPPIST-1e,24.0,0.0,0.0,0.0,0.0,14.0,631.0,,0.0,6022,01,F,1243,P
5670,Earth,True,PSO J318.5-22,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Carlie Fowlaney,1.0,6024,01,G,975,P
5671,Earth,False,TRAPPIST-1e,42.0,0.0,0.0,420.0,0.0,1.0,175.0,Joyton Hales,0.0,6025,01,F,1245,P
5672,Mars,False,TRAPPIST-1e,41.0,0.0,982.0,64.0,380.0,0.0,0.0,Stray Prie,1.0,6026,01,F,1246,P
5673,Europa,False,TRAPPIST-1e,36.0,0.0,0.0,1828.0,9058.0,1.0,2.0,Graviph Coweboded,1.0,6027,01,B,232,S
5674,Europa,False,55 Cancri e,27.0,0.0,0.0,1801.0,0.0,304.0,1393.0,Wasatz Preeldy,0.0,6028,01,A,57,P
5675,Europa,False,TRAPPIST-1e,32.0,1.0,0.0,792.0,0.0,1.0,1335.0,Cherkab Preeldy,0.0,6028,02,A,57,P
5676,Europa,False,55 Cancri e,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Nusakar Preeldy,1.0,6028,03,A,57,P
5677,Europa,False,TRAPPIST-1e,26.0,1.0,0.0,3638.0,0.0,1043.0,0.0,Kumark Preeldy,1.0,6028,04,,,
5678,Europa,False,TRAPPIST-1e,28.0,0.0,0.0,6921.0,0.0,29.0,45.0,Shelik Preeldy,1.0,6028,05,A,57,P
5679,Earth,False,TRAPPIST-1e,25.0,0.0,0.0,30.0,20.0,0.0,941.0,Gwenda Balderts,0.0,6029,01,E,396,S
5680,Earth,False,TRAPPIST-1e,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Armen Ellson,1.0,6030,01,G,981,S
5681,Earth,True,TRAPPIST-1e,25.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,Dord Steinardson,1.0,6030,02,G,981,S
5682,Earth,False,TRAPPIST-1e,13.0,0.0,852.0,147.0,7.0,0.0,1.0,Etha Ellson,1.0,6030,03,G,981,S
5683,Earth,False,TRAPPIST-1e,30.0,0.0,0.0,0.0,47.0,703.0,4.0,Fanne Steinardson,1.0,6030,04,G,981,S
5684,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Mollen Ellson,1.0,6030,05,G,981,S
5685,Earth,True,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alene Ellson,1.0,6030,06,G,981,S
5686,Earth,False,TRAPPIST-1e,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Hatty Ellson,1.0,6030,07,G,981,S
5687,,False,,52.0,0.0,0.0,645.0,0.0,0.0,395.0,Bobara Alshipson,1.0,6031,01,F,1146,S
5688,Earth,True,TRAPPIST-1e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Kendy Haynardy,1.0,6032,01,G,982,S
5689,,False,TRAPPIST-1e,40.0,0.0,521.0,4.0,53.0,70.0,141.0,Lison Mcdowns,0.0,6032,02,E,397,S
5690,Earth,True,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Celina Hurchez,1.0,6032,03,G,982,S
5691,Mars,False,TRAPPIST-1e,32.0,0.0,158.0,0.0,139.0,752.0,0.0,Stote Bancy,0.0,6033,01,E,384,P
5692,Mars,True,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Lops Bancy,1.0,6033,02,F,1247,P
5693,Mars,False,PSO J318.5-22,26.0,0.0,2042.0,0.0,2387.0,10.0,0.0,Callix Pette,1.0,6034,01,E,385,P
5694,Mars,True,PSO J318.5-22,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Othawk Pette,0.0,6034,02,E,385,P
5695,Mars,False,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Cheeet Pette,1.0,6034,03,E,385,P
5696,Earth,False,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,1.0,827.0,Doria Morsentley,1.0,6035,01,E,386,P
5697,Earth,,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Ginald Morsentley,0.0,6035,02,G,976,P
5698,Europa,False,TRAPPIST-1e,44.0,0.0,0.0,1289.0,1224.0,514.0,1674.0,Achah Stpingepid,1.0,6036,01,C,225,S
5699,,False,TRAPPIST-1e,15.0,0.0,0.0,677.0,0.0,179.0,3186.0,Sular Stpingepid,1.0,6036,02,C,225,S
5700,Europa,False,TRAPPIST-1e,27.0,0.0,0.0,1857.0,0.0,778.0,587.0,Hekab Stpingepid,1.0,6036,03,C,225,S
5701,Mars,False,TRAPPIST-1e,22.0,0.0,2413.0,0.0,53.0,1.0,0.0,Dooss Apple,0.0,6038,01,F,1147,S
5702,Earth,,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6039,01,G,983,S
5703,Earth,False,,32.0,0.0,3.0,0.0,0.0,0.0,757.0,Myrace Powery,0.0,6039,02,F,1148,S
5704,Earth,False,TRAPPIST-1e,16.0,0.0,805.0,4.0,0.0,0.0,0.0,Glendy Sterreray,1.0,6040,01,G,984,S
5705,Mars,False,TRAPPIST-1e,34.0,0.0,419.0,0.0,15.0,0.0,0.0,Gut Potie,0.0,6041,01,F,1248,P
5706,Mars,False,TRAPPIST-1e,32.0,0.0,1946.0,0.0,653.0,0.0,0.0,Casps Bost,0.0,6042,01,F,1249,P
5707,Earth,False,TRAPPIST-1e,28.0,0.0,0.0,292.0,1039.0,1.0,489.0,Thell Reilline,0.0,6043,01,G,978,P
5708,Europa,False,TRAPPIST-1e,27.0,0.0,0.0,21.0,0.0,8126.0,4.0,Bralino Matoltuble,0.0,6045,01,B,233,S
5709,Earth,False,PSO J318.5-22,35.0,0.0,508.0,0.0,0.0,57.0,243.0,Sanney Russon,1.0,6047,01,G,985,S
5710,Mars,True,,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Mele Clake,0.0,6048,01,,,
5711,Earth,False,TRAPPIST-1e,24.0,0.0,178.0,0.0,235.0,0.0,396.0,,1.0,6049,01,G,986,S
5712,Earth,True,TRAPPIST-1e,61.0,0.0,0.0,0.0,0.0,0.0,0.0,Fayel Rushorney,0.0,6052,01,G,980,P
5713,Mars,True,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Frus Kie,1.0,6054,01,F,1151,S
5714,Europa,False,PSO J318.5-22,29.0,1.0,3.0,1849.0,0.0,3104.0,1652.0,Mino Prefule,0.0,6055,01,C,185,P
5715,Europa,True,TRAPPIST-1e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Achiram Prefule,1.0,6055,02,C,185,P
5716,Europa,False,TRAPPIST-1e,20.0,0.0,1883.0,0.0,199.33333333333334,8810.0,0.0,Terops Prefule,0.0,6055,03,C,185,P
5717,Mars,False,55 Cancri e,18.0,0.0,2904.0,5.0,50.0,0.0,9.0,Yaphex Ecart,0.0,6058,01,F,1253,P
5718,Earth,False,TRAPPIST-1e,28.0,0.0,8.0,0.0,3949.0,0.0,9.0,Andie Rices,1.0,6059,01,G,982,P
5719,Earth,False,TRAPPIST-1e,18.0,0.0,33.0,0.0,455.0,167.0,48.0,Aliedy Jacostaney,1.0,6061,01,F,1153,S
5720,Mars,False,TRAPPIST-1e,33.0,0.0,301.0,0.0,501.0,0.0,1013.0,Tous Sesa,0.0,6062,01,F,1254,P
5721,Mars,False,TRAPPIST-1e,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Cranch Sesa,0.0,6062,02,E,388,P
5722,Europa,False,55 Cancri e,68.0,0.0,125.0,13437.0,0.0,22408.0,17.0,Markar Radisiouss,0.0,6064,01,C,186,P
