,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Deck,Side,Group_ID
4805,Earth,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Anthia Savaraldez,1,G,P,01
4806,Earth,1.0,TRAPPIST-1e,37.0,0.0,0.0,,0.0,0.0,0.0,Timmy Klindsayer,1,G,S,01
4807,Earth,0.0,TRAPPIST-1e,42.0,0.0,5049.0,477.0,0.0,0.0,0.0,Veremy Ellson,0,G,P,01
4808,Earth,0.0,55 Cancri e,36.0,0.0,0.0,0.0,846.0,0.0,0.0,Benry Litthews,1,G,P,01
4809,Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Hene Litthews,0,G,P,02
4810,Earth,1.0,PSO J318.5-22,,0.0,0.0,0.0,0.0,0.0,0.0,Lina Litthews,1,G,P,03
4811,Earth,0.0,55 Cancri e,19.0,0.0,107.0,0.0,505.0,48.0,0.0,Done Litthews,0,F,P,04
4812,Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,910.0,13.0,10.0,15.0,Lynnon Pugherman,0,F,P,05
4813,Earth,1.0,55 Cancri e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanya Josey,1,G,P,06
4814,Earth,0.0,TRAPPIST-1e,26.0,0.0,1528.0,1.0,0.0,0.0,0.0,,0,F,P,07
4815,Earth,0.0,TRAPPIST-1e,35.0,0.0,0.0,116.0,51.0,0.0,701.0,Lawren Josey,0,F,P,08
4816,Earth,0.0,55 Cancri e,24.0,0.0,0.0,0.0,0.0,704.0,0.0,Eulah Currisones,0,F,S,01
4817,,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Milyn Llobsoney,1,G,S,01
4818,Europa,0.0,55 Cancri e,40.0,0.0,0.0,3815.0,0.0,322.0,0.0,Brakis Shming,1,A,P,01
4819,Earth,1.0,PSO J318.5-22,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Elancy Pughanders,1,G,S,01
4820,Mars,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Kies Cre,1,F,P,01
4821,Mars,0.0,TRAPPIST-1e,20.0,0.0,859.0,3.0,0.0,939.0,0.0,Bler Cre,0,F,P,02
4822,Mars,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Mark Cre,1,F,P,03
4823,Mars,0.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Toisps Prin,1,F,P,04
4824,Earth,1.0,TRAPPIST-1e,19.0,,0.0,0.0,0.0,0.0,0.0,,1,G,P,01
4825,Earth,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Shaele Mathison,1,G,S,01
4826,Earth,0.0,55 Cancri e,26.0,0.0,7.0,751.0,0.0,38.0,0.0,Maura Cainghannon,1,F,S,01
4827,Earth,0.0,TRAPPIST-1e,13.0,0.0,0.0,63.0,54.0,20.0,916.0,Garyan Canields,0,F,P,01
4828,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeanny Moodsey,1,G,P,02
4829,Mars,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Flark Cotik,1,F,P,01
4830,Europa,0.0,TRAPPIST-1e,40.0,0.0,0.0,553.0,10.0,2787.0,52.0,Porrimp Aillyber,0,B,S,01
4831,Mars,0.0,TRAPPIST-1e,34.0,1.0,38.0,0.0,606.0,0.0,404.0,Sunch Buche,0,E,P,01
4832,Europa,1.0,55 Cancri e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Sabiark Traild,1,B,S,01
4833,Europa,0.0,TRAPPIST-1e,29.0,0.0,0.0,4198.0,227.0,1.0,1415.0,Atonon Traild,1,B,S,02
4834,Earth,,TRAPPIST-1e,40.0,0.0,814.0,12.0,2.0,,79.0,Melia Gardsondez,1,G,S,01
4835,Earth,0.0,TRAPPIST-1e,16.0,0.0,0.0,1.0,0.0,,61.0,Willah Jacostaney,0,F,P,01
4836,Earth,0.0,TRAPPIST-1e,37.0,0.0,732.0,,,156.0,0.0,Ricke Hayersents,0,G,P,01
4837,Mars,1.0,55 Cancri e,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Goos Cheen,1,D,S,01
4838,Mars,1.0,55 Cancri e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Hoce Barne,1,F,S,01
4839,Mars,0.0,55 Cancri e,39.0,0.0,98.0,0.0,125.0,0.0,1082.0,Dow Barne,0,F,S,02
4840,Earth,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Ellie Beckeey,1,E,P,01
4841,Earth,0.0,TRAPPIST-1e,40.0,0.0,151.0,0.0,713.0,0.0,0.0,Jillie Hewson,1,E,P,02
4842,Earth,0.0,TRAPPIST-1e,63.0,0.0,0.0,281.0,94.0,0.0,270.0,Alancy Collinson,1,F,S,01
4843,Mars,0.0,TRAPPIST-1e,32.0,0.0,382.0,0.0,477.0,22.0,2.0,Cor Porki,1,D,P,01
4844,Earth,0.0,TRAPPIST-1e,47.0,0.0,1.0,17.0,0.0,1069.0,0.0,Joana Crayeson,0,F,S,01
4845,Earth,0.0,55 Cancri e,23.0,0.0,0.0,306.0,392.0,9.0,13.0,Jeandy Hurchez,0,F,P,01
4846,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,7.0,0.0,190.0,501.0,Julin Estiagosen,0,F,S,01
4847,Mars,1.0,TRAPPIST-1e,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Supies Biba,1,F,P,01
4848,Europa,1.0,55 Cancri e,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Hekark Alenter,1,C,P,01
4849,Europa,0.0,TRAPPIST-1e,29.0,0.0,6.0,5.0,0.0,6235.0,434.0,Mesarid Alenter,0,C,P,02
4850,Earth,0.0,TRAPPIST-1e,21.0,0.0,582.0,0.0,0.0,148.0,53.0,Andice Maystuarey,0,G,P,01
4851,Earth,0.0,TRAPPIST-1e,23.0,0.0,576.0,207.0,0.0,0.0,9.0,Helle Sawyerson,0,E,P,01
4852,Europa,0.0,TRAPPIST-1e,26.0,1.0,0.0,0.0,0.0,0.0,0.0,Aldebah Gealably,1,B,S,01
4853,Europa,1.0,55 Cancri e,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Nesch Aillyber,1,C,P,01
4854,Earth,1.0,PSO J318.5-22,20.0,0.0,0.0,0.0,0.0,,0.0,Felia Gillock,1,G,P,01
4855,Europa,,TRAPPIST-1e,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Minkark Motled,1,B,P,01
4856,Earth,1.0,TRAPPIST-1e,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Crisey Georgasey,1,G,P,01
4857,Earth,0.0,TRAPPIST-1e,25.0,0.0,322.0,0.0,81.0,3.0,298.0,Berna Georgasey,1,G,P,02
4858,Earth,0.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joelan Folemonley,1,G,P,01
4859,Mars,0.0,TRAPPIST-1e,29.0,0.0,523.0,0.0,21.0,4.0,811.0,Cruts Flie,0,E,S,01
4860,Earth,0.0,TRAPPIST-1e,21.0,0.0,41.0,651.0,2.0,29.0,0.0,Monah Harry,0,F,P,01
4861,,0.0,TRAPPIST-1e,20.0,0.0,949.0,0.0,0.0,5.0,0.0,Ranuts Mellé,0,E,P,01
4862,Earth,0.0,TRAPPIST-1e,34.0,0.0,0.0,160.0,0.0,611.0,44.0,Chesty Bootez,0,G,P,01
4863,Earth,1.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Elindy Hessey,1,G,P,02
4864,Earth,1.0,TRAPPIST-1e,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Wally Bootez,0,G,P,03
4865,Earth,0.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,1513.0,Jillie Barrilloney,0,F,S,01
4866,Mars,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Tostex Khaf,1,F,S,01
4867,Europa,0.0,TRAPPIST-1e,34.0,0.0,0.0,914.0,0.0,2433.0,647.0,Betenar Craing,1,C,S,01
4868,Europa,1.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Sabi Ainatint,1,B,P,01
4869,Europa,1.0,55 Cancri e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Astonon Ainatint,1,B,P,02
4870,Earth,1.0,TRAPPIST-1e,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Gracey Haynard,1,G,P,01
4871,Earth,1.0,TRAPPIST-1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jenn Haynard,0,G,P,02
4872,Earth,0.0,,20.0,0.0,0.0,4.0,761.0,22.0,1.0,Rician Fowlaney,1,E,P,01
4873,Mars,0.0,TRAPPIST-1e,45.0,0.0,878.0,0.0,430.0,0.0,0.0,Lish Fla,0,F,P,01
4874,Europa,0.0,TRAPPIST-1e,35.0,0.0,0.0,725.0,3415.0,,1.0,Luxonon Cuplial,0,D,S,01
4875,Earth,,TRAPPIST-1e,21.0,0.0,1961.0,96.0,0.0,54.0,40.0,Melara Daughtson,0,F,P,01
4876,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeret Berges,1,G,P,01
4877,Earth,0.0,PSO J318.5-22,46.0,0.0,0.0,153.0,,0.0,397.0,Jodip Hughriend,0,F,P,01
4878,Earth,0.0,TRAPPIST-1e,22.0,0.0,261.0,0.0,0.0,107.0,1132.0,Mabley Roachez,0,F,S,01
4879,Earth,0.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Juanna Roachez,1,G,S,02
4880,Earth,,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Dorene Roachez,1,G,S,03
4881,Earth,1.0,55 Cancri e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Alley Briggston,1,G,P,01
4882,Earth,0.0,PSO J318.5-22,60.0,0.0,0.0,0.0,789.0,283.0,3.0,Myrace Briggston,0,F,P,02
4883,Earth,0.0,PSO J318.5-22,48.0,0.0,0.0,2.0,72.0,554.0,143.0,Ericia Briggston,0,G,P,03
4884,Earth,0.0,55 Cancri e,18.0,0.0,51.0,339.0,1.0,0.0,436.0,Bonyan Chanan,1,E,S,01
4885,Earth,0.0,TRAPPIST-1e,31.0,0.0,1364.0,0.0,0.0,0.0,21.0,Rossie Chanan,0,F,S,02
4886,Europa,1.0,55 Cancri e,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadalm Unressind,1,C,P,01
4887,Europa,0.0,55 Cancri e,41.0,0.0,717.0,641.0,2.0,1559.0,4828.0,Alcorix Unressind,0,C,P,02
4888,Earth,0.0,TRAPPIST-1e,26.0,0.0,168.0,,382.0,166.0,0.0,Eriky Lambleyoun,1,F,S,01
4889,Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,43.0,693.0,0.0,0.0,,1,F,P,01
4890,Earth,0.0,TRAPPIST-1e,24.0,0.0,666.0,938.0,1.0,0.0,,Hen Barrelliver,0,E,S,01
4891,Earth,0.0,TRAPPIST-1e,25.0,0.0,10.0,0.0,908.0,5.0,0.0,Nathy Pottley,1,F,P,01
4892,Earth,0.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antony Hersons,0,G,P,01
4893,Earth,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Clard Hardson,0,G,P,01
4894,Europa,1.0,55 Cancri e,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Sitron Briouse,1,B,P,01
4895,Europa,1.0,55 Cancri e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Canon Wingcoling,1,B,P,02
4896,Earth,0.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,525.0,1889.0,Leony Powery,0,F,S,01
4897,Mars,0.0,TRAPPIST-1e,21.0,0.0,2206.0,0.0,353.0,0.0,19.0,Jackok Cooki,0,D,P,01
4898,Earth,0.0,TRAPPIST-1e,25.0,0.0,0.0,528.0,8.0,153.0,0.0,Jilla Herreras,0,F,P,01
4899,Mars,0.0,55 Cancri e,47.0,0.0,275.0,0.0,,24.0,0.0,Munda Ble,1,F,S,01
4900,Mars,1.0,PSO J318.5-22,,0.0,0.0,0.0,0.0,0.0,0.0,Goles Ble,1,F,S,02
4901,Mars,1.0,TRAPPIST-1e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Koot Fla,1,F,S,03
4902,Earth,0.0,TRAPPIST-1e,24.0,0.0,0.0,0.0,56.0,564.0,880.0,Diandy Mckinn,0,F,S,01
4903,Mars,1.0,TRAPPIST-1e,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Chrets Sincy,1,E,S,01
4904,Earth,1.0,PSO J318.5-22,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Joyn Hahnstoneal,1,G,S,01
4905,Earth,1.0,TRAPPIST-1e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Darlie Morrencis,1,G,S,01
4906,Earth,0.0,,16.0,0.0,0.0,0.0,19.0,971.0,0.0,Allene Balley,0,E,S,01
4907,Mars,0.0,TRAPPIST-1e,23.0,0.0,263.0,0.0,1548.0,44.0,0.0,Dow Tité,1,F,S,01
4908,Mars,0.0,TRAPPIST-1e,16.0,0.0,271.0,0.0,2251.0,117.0,0.0,Tote Chmad,1,F,P,01
4909,Earth,0.0,TRAPPIST-1e,29.0,0.0,30.0,0.0,605.0,267.0,6.0,Allyn Olivasquez,0,G,P,01
4910,Earth,0.0,TRAPPIST-1e,46.0,0.0,1.0,0.0,898.0,0.0,96.0,Juanna Lardsonald,1,E,P,01
4911,Earth,1.0,PSO J318.5-22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Gailia Blainson,0,G,P,01
4912,Earth,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeroy Beckeetter,1,G,S,01
4913,Earth,1.0,TRAPPIST-1e,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Loisey Melez,1,G,S,01
4914,Earth,1.0,TRAPPIST-1e,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Briney Ellahan,1,G,S,01
4915,Earth,0.0,TRAPPIST-1e,24.0,0.0,1231.0,0.0,0.0,1.0,3.0,Lanedy Mclardson,1,F,S,01
4916,Earth,1.0,TRAPPIST-1e,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Dont Melez,1,G,S,02
4917,Mars,0.0,TRAPPIST-1e,38.0,0.0,218.0,0.0,586.0,770.0,0.0,Tax Tité,0,F,S,01
4918,Earth,1.0,TRAPPIST-1e,57.0,0.0,0.0,0.0,0.0,0.0,0.0,Glene Drakeekss,1,G,P,01
4919,Earth,0.0,TRAPPIST-1e,,0.0,0.0,13.0,643.0,47.0,0.0,Jodia Drakeekss,1,F,P,02
4920,Earth,0.0,TRAPPIST-1e,38.0,0.0,6.0,2324.0,0.0,0.0,0.0,Roydo Yorkland,1,G,P,01
4921,Earth,0.0,TRAPPIST-1e,28.0,0.0,607.0,0.0,0.0,227.0,0.0,Tinez Batestonley,1,G,S,01
4922,Mars,0.0,TRAPPIST-1e,25.0,0.0,922.0,0.0,1.0,91.0,0.0,Colal Fonie,0,E,P,01
4923,Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,0.0,0.0,Clek Dan,1,F,S,01
4924,Mars,0.0,TRAPPIST-1e,33.0,0.0,705.0,0.0,1905.0,13.0,0.0,Murs Nanie,1,F,P,01
4925,Earth,0.0,TRAPPIST-1e,35.0,0.0,202.0,1309.0,60.0,0.0,0.0,Elanie Langatein,1,F,S,01
4926,Earth,0.0,TRAPPIST-1e,24.0,0.0,290.0,64.0,413.0,35.0,0.0,Annard Ashipeck,1,F,S,01
4927,Europa,1.0,TRAPPIST-1e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Celeon Pressive,1,B,S,01
4928,Europa,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Photons Pickleve,1,B,S,02
4929,Europa,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Sargah Pressive,1,,,03
4930,Europa,0.0,55 Cancri e,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Sceleon Pressive,1,B,S,04
4931,Mars,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Clow Peate,1,F,S,01
4932,Mars,0.0,TRAPPIST-1e,26.0,0.0,41.0,0.0,444.0,572.0,0.0,Luse Tirt,0,D,S,01
4933,Europa,0.0,55 Cancri e,43.0,0.0,0.0,1001.0,0.0,2393.0,0.0,Dnocese Opshaft,0,B,P,01
4934,Europa,0.0,TRAPPIST-1e,70.0,0.0,241.0,1065.0,0.0,2290.0,2.0,Alrair Taptiritty,1,C,S,01
4935,Earth,1.0,55 Cancri e,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Racy Fulloydez,1,G,P,01
4936,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Adanne Rilley,1,G,P,01
4937,Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Joyces Vinozarks,1,G,S,01
4938,Earth,0.0,55 Cancri e,37.0,0.0,0.0,0.0,163.0,0.0,486.0,Marina Vinozarks,1,F,S,02
4939,Earth,0.0,TRAPPIST-1e,15.0,0.0,0.0,400.0,0.0,0.0,702.0,Tonyn Ashipson,0,F,P,01
4940,Europa,0.0,55 Cancri e,20.0,0.0,0.0,290.0,0.0,1866.0,217.0,Alhair Poselfle,0,A,S,01
4941,Europa,0.0,55 Cancri e,36.0,1.0,13.0,196.0,3.0,0.0,12323.0,Sinon Poselfle,0,C,S,02
4942,Earth,0.0,TRAPPIST-1e,14.0,0.0,0.0,56.0,,0.0,2.0,Bony Flynney,1,F,S,01
4943,Earth,0.0,TRAPPIST-1e,21.0,0.0,38.0,1.0,591.0,1.0,31.0,Mollen Ewisentley,1,E,S,01
4944,Earth,0.0,TRAPPIST-1e,28.0,0.0,89.0,3.0,571.0,258.0,0.0,Kimmie Thony,0,F,P,01
4945,Mars,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Push Winie,1,F,P,01
4946,Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,0.0,827.0,1.0,0.0,Leony Gallenry,0,F,P,01
4947,Earth,0.0,TRAPPIST-1e,25.0,0.0,662.0,34.0,0.0,79.0,148.0,Weney Hineyley,0,F,P,01
4948,Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,10.0,0.0,594.0,120.0,Jerek Buckentry,0,F,S,01
4949,Europa,0.0,55 Cancri e,39.0,1.0,0.0,2868.0,0.0,5.0,1968.0,Neutrak Poustive,1,B,P,01
4950,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,0.0,87.0,1232.0,Besse Morandry,1,F,P,01
4951,Europa,1.0,55 Cancri e,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Menkin Subateful,1,B,S,01
4952,Earth,0.0,TRAPPIST-1e,28.0,0.0,467.0,,0.0,0.0,307.0,Antony Flynnis,0,G,P,01
4953,Earth,0.0,TRAPPIST-1e,18.0,0.0,0.0,0.0,2728.0,0.0,,Elanda Simpsonks,1,F,S,01
4954,Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,6.0,621.0,,433.0,Emmax Haynard,0,F,P,01
4955,Earth,0.0,TRAPPIST-1e,35.0,0.0,35.0,0.0,14.0,0.0,816.0,Florey Torrez,1,E,S,01
4956,Earth,0.0,TRAPPIST-1e,26.0,0.0,0.0,196.0,0.0,0.0,487.0,Eulah Torrez,1,F,S,02
4957,Earth,1.0,55 Cancri e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenda Torrez,1,G,S,03
4958,Earth,0.0,PSO J318.5-22,42.0,0.0,0.0,,0.0,214.0,50.0,Shanya Webstephrey,1,G,S,01
4959,Earth,0.0,,36.0,0.0,1.0,716.0,3.0,0.0,57.0,Thell Masquez,1,F,P,01
4960,Earth,0.0,TRAPPIST-1e,31.0,0.0,1177.0,2.0,0.0,,1.0,Bretty Patthews,0,F,P,01
4961,Earth,0.0,55 Cancri e,27.0,0.0,3905.0,7.0,0.0,4.0,53.0,Luisy Gaington,0,G,P,01
4962,Europa,0.0,TRAPPIST-1e,25.0,0.0,0.0,4313.0,0.0,175.0,60.0,Celavar Galoquid,1,C,S,01
4963,Earth,1.0,TRAPPIST-1e,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Candra Bushallert,1,G,P,01
4964,Earth,1.0,TRAPPIST-1e,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Rician Sweett,1,G,S,01
4965,Earth,1.0,TRAPPIST-1e,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Brina Coopezmaney,1,G,S,01
4966,Earth,1.0,55 Cancri e,51.0,0.0,0.0,0.0,0.0,0.0,0.0,Healle Klindsayer,1,G,S,01
4967,Europa,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,0.0,0.0,0.0,Altara Pretive,1,B,P,01
4968,Europa,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Sadares Pretive,1,B,P,02
4969,Earth,0.0,TRAPPIST-1e,9.0,0.0,0.0,0.0,0.0,0.0,0.0,Patoya Hoffergess,0,,,01
4970,Earth,0.0,TRAPPIST-1e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Loree Hoffergess,1,G,P,02
4971,Earth,0.0,TRAPPIST-1e,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Jimmyn Lambleyoun,1,G,P,03
4972,Earth,1.0,TRAPPIST-1e,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Yvonna Lambleyoun,1,G,P,04
4973,Earth,0.0,55 Cancri e,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,0,G,P,05
4974,Mars,0.0,TRAPPIST-1e,18.0,0.0,1744.0,0.0,8.0,8.0,0.0,Tench Brine,0,F,S,01
4975,Mars,1.0,,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Jagles Brine,1,F,S,02
4976,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,2891.0,0.0,6.0,0.0,Elindy Simmonders,1,F,P,01
4977,Europa,1.0,TRAPPIST-1e,13.0,0.0,,0.0,0.0,0.0,0.0,Mirark Fuelisent,1,B,S,01
4978,Mars,0.0,TRAPPIST-1e,32.0,0.0,4702.0,0.0,449.0,190.0,0.0,Dontch Terry,0,F,S,01
4979,Europa,1.0,TRAPPIST-1e,27.0,0.0,0.0,0.0,0.0,0.0,0.0,Sulaton Prefule,1,B,P,01
4980,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,491.0,0.0,61.0,0.0,Tracia Guezaley,1,F,P,01
4981,Europa,0.0,TRAPPIST-1e,25.0,,0.0,3625.0,0.0,0.0,168.0,Skatik Arible,1,C,S,01
4982,Earth,0.0,TRAPPIST-1e,18.0,0.0,454.0,0.0,0.0,324.0,0.0,Gwendy Toddleton,0,F,P,01
4983,Mars,1.0,55 Cancri e,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Cats Ses,1,F,P,01
4984,Europa,1.0,55 Cancri e,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Errima Callower,1,E,P,01
4985,Europa,0.0,TRAPPIST-1e,32.0,0.0,0.0,1301.0,0.0,94.0,356.0,Hallah Opshoent,0,E,P,02
4986,Mars,1.0,TRAPPIST-1e,22.0,0.0,0.0,0.0,0.0,,,Allift Parté,1,F,P,01
4987,Mars,1.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,,0.0,Coakey Cort,1,F,P,01
4988,Earth,0.0,PSO J318.5-22,21.0,0.0,751.0,5.0,0.0,1.0,0.0,Wandy Blandez,1,F,S,01
4989,Mars,1.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Wales Khart,1,F,P,01
4990,Europa,0.0,TRAPPIST-1e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Furudra Ticiay,0,B,P,01
4991,Earth,0.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,708.0,101.0,0.0,Race Oconley,1,F,P,01
4992,Earth,0.0,TRAPPIST-1e,23.0,0.0,0.0,1.0,292.0,0.0,340.0,Coreen Woodgezalez,0,F,P,01
4993,Earth,0.0,TRAPPIST-1e,48.0,0.0,456.0,0.0,39.0,0.0,5.0,Vane Andley,1,G,P,01
4994,Earth,1.0,55 Cancri e,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Besse Connon,1,G,S,01
4995,Earth,0.0,TRAPPIST-1e,30.0,0.0,0.0,674.0,39.0,0.0,10.0,Therly Connon,1,G,S,02
4996,Mars,0.0,TRAPPIST-1e,40.0,0.0,286.0,0.0,2299.0,12.0,,Rish Bre,1,F,S,01
4997,Earth,0.0,TRAPPIST-1e,36.0,0.0,0.0,0.0,33.0,677.0,0.0,Cassa Carsoning,0,G,S,01
4998,Earth,1.0,TRAPPIST-1e,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Jessa Greenez,1,G,S,01
4999,Mars,0.0,TRAPPIST-1e,17.0,0.0,13.0,0.0,565.0,367.0,1.0,Rahars Resty,0,E,P,01
5000,Europa,0.0,55 Cancri e,38.0,0.0,0.0,439.0,0.0,434.0,10074.0,Sargin Prieress,0,C,P,01
5001,Europa,1.0,55 Cancri e,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Dyonon Prieress,1,C,P,02
5002,Mars,0.0,,14.0,0.0,809.0,0.0,59.0,0.0,0.0,Frunad Cheen,0,D,P,01
5003,Mars,0.0,TRAPPIST-1e,,0.0,134.0,0.0,6.0,1450.0,0.0,Cops Cheen,0,E,P,02
5004,Earth,0.0,TRAPPIST-1e,21.0,0.0,37.0,0.0,31.0,696.0,63.0,Tera Kaney,1,E,P,01
5005,Europa,0.0,TRAPPIST-1e,18.0,0.0,0.0,3770.0,0.0,287.0,3491.0,Anton Caljoiry,0,C,P,01
5006,Mars,0.0,TRAPPIST-1e,26.0,0.0,164.0,0.0,853.0,0.0,39.0,Money Sache,1,D,P,01
5007,Europa,0.0,TRAPPIST-1e,35.0,0.0,25.0,866.0,0.0,3198.0,459.0,Atinon Foraud,0,C,P,01
5008,Mars,,55 Cancri e,46.0,0.0,1082.0,80.0,1177.0,0.0,323.0,Hion Knike,0,F,S,01
5009,Europa,1.0,55 Cancri e,13.0,0.0,0.0,0.0,0.0,0.0,0.0,Ranan Reelest,1,B,S,01
5010,Europa,0.0,TRAPPIST-1e,39.0,0.0,43.0,9365.0,144.0,0.0,118.0,Weidus Reelest,1,B,S,02
5011,Mars,0.0,PSO J318.5-22,49.0,0.0,1690.0,0.0,85.0,0.0,0.0,Panch Letty,0,D,S,01
5012,Mars,0.0,TRAPPIST-1e,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Bares Kraie,0,E,S,02
5013,Earth,0.0,TRAPPIST-1e,27.0,0.0,0.0,686.0,0.0,101.0,9.0,Kerrie Deckley,1,F,P,01
5014,Earth,1.0,TRAPPIST-1e,21.0,0.0,0.0,0.0,,0.0,0.0,Verly Deckley,1,G,P,02
5015,Earth,0.0,TRAPPIST-1e,29.0,0.0,0.0,32.0,0.0,4517.0,0.0,Julies Winsley,0,E,S,01
